303,2766425,1
303,2841307,1
303,2960166,1
303,2960358,1
303,4104421,1
303,2994177,1
303,4154116,1
303,3015053,1
303,4159863,1
303,3019576,1
303,4179408,1
303,4236943,1
303,4273220,1
303,4317559,1
303,4987371,1
303,4476529,1
303,5012705,1
303,4511083,1
303,5043767,1
303,4530335,1
303,5043873,1
303,5043874,1
303,5043875,1
303,5043876,1
303,5043877,1
303,5043878,1
303,5043879,1
304,303,1
305,4771161,1
306,4771161,1
307,4236693,1
307,4291416,1
307,4294756,1
307,4398064,1
307,4510075,1
307,4564517,1
307,4580161,1
307,4861839,1
307,4583549,1
307,4863197,1
307,4583637,1
307,4900280,1
307,4590904,1
307,4935244,1
307,4936083,1
307,4940149,1
307,4940491,1
307,5136428,1
307,4961184,1
307,5166679,1
307,5024875,1
307,5190216,1
307,5031039,1
307,5302153,1
307,5459725,1
307,5689088,1
307,212772,1
307,409079,1
307,555424,1
307,555425,1
307,578041,1
307,578044,1
307,678780,1
307,1013024,1
307,681160,1
307,1094927,1
307,726143,1
307,1098467,1
307,744213,1
307,1102382,1
307,1137975,1
307,1204214,1
307,1212817,1
307,1796539,1
307,1281877,1
307,1818927,1
307,1352131,1
307,1837801,1
307,1377796,1
307,1885776,1
307,1888795,1
307,1900359,1
307,1961308,1
307,58730,1
307,2597948,1
307,1972940,1
307,60956,1
307,2704074,1
307,1999412,1
307,63375,1
307,2869426,1
307,2025494,1
307,64233,1
307,2920913,1
307,69814,1
307,2923366,1
307,69883,1
307,2953063,1
307,103113,1
307,2994085,1
307,111571,1
307,3452922,1
307,3034977,1
307,212135,1
307,3505135,1
307,3111443,1
307,3683437,1
307,3167382,1
307,3744397,1
307,3744530,1
307,3746602,1
307,3746619,1
307,3953767,1
307,3861994,1
307,3953770,1
307,3866686,1
307,3986942,1
307,3901332,1
307,3991092,1
307,3996735,1
307,4068583,1
307,4095458,1
307,4704681,1
307,4099640,1
307,4711634,1
307,4141716,1
307,4720483,1
307,4167298,1
307,4741903,1
307,4747727,1
307,4778985,1
307,4819685,1
307,5033114,1
307,4836848,1
307,5033115,1
307,4855768,1
307,5033119,1
307,4861647,1
307,5033124,1
307,5033126,1
307,5033128,1
307,5033134,1
307,5033161,1
307,5043303,1
307,5114879,1
307,745256,1
307,806795,1
307,825014,1
307,825020,1
307,825650,1
307,833742,1
307,839798,1
307,1440545,1
307,918103,1
307,1440642,1
307,925734,1
307,1440955,1
307,1012989,1
307,1442413,1
307,1459157,1
307,1516489,1
307,1715252,1
307,2055282,1
307,1745665,1
307,2211488,1
307,1757695,1
307,2241513,1
307,1767822,1
307,2249921,1
307,2300742,1
307,2338614,1
307,2435153,1
307,3179845,1
307,2435593,1
307,3179848,1
307,2508577,1
307,3211209,1
307,2595393,1
307,3212788,1
307,3232523,1
307,3263009,1
307,3283555,1
307,3341036,1
307,3426823,1
307,3443745,1
308,307,1
309,4860218,1
310,4860584,1
311,4860585,1
312,4860584,1
313,4860584,1
314,4860584,1
